date,close,high,low,open,volume
2020-11-30 00:00:00+00:00,1754.4,1780.335,1747.84,1775.65,1620887
2020-12-01 00:00:00+00:00,1795.36,1821.7199,1763.03,1766.655,1861965
2020-12-02 00:00:00+00:00,1824.97,1832.74,1785.1695,1795.36,1471235
2020-12-03 00:00:00+00:00,1821.84,1843.83,1817.0,1820.54,1236366
2020-12-04 00:00:00+00:00,1823.76,1829.4994,1813.59,1820.22,1027242
2020-12-07 00:00:00+00:00,1817.03,1829.29,1803.04,1815.55,1114391
2020-12-08 00:00:00+00:00,1811.33,1815.97,1791.28,1808.52,996768
2020-12-09 00:00:00+00:00,1777.86,1828.37,1762.0001,1810.36,1586426
2020-12-10 00:00:00+00:00,1767.65,1774.99,1733.527,1762.6,1434416
2020-12-11 00:00:00+00:00,1774.8,1777.31,1752.74,1760.0,931431
2020-12-14 00:00:00+00:00,1752.26,1789.8,1749.13,1770.72,1652471
2020-12-15 00:00:00+00:00,1761.08,1764.0,1741.67,1759.86,1068292
2020-12-16 00:00:00+00:00,1757.19,1769.11,1749.06,1769.11,1233836
2020-12-17 00:00:00+00:00,1740.51,1766.71,1731.15,1763.93,1744005
2020-12-18 00:00:00+00:00,1726.22,1748.36,1715.0,1746.1702,4262837
2020-12-21 00:00:00+00:00,1734.56,1737.0,1694.0,1709.13,1698707
2020-12-22 00:00:00+00:00,1720.22,1732.6123,1705.78,1729.33,1018829
2020-12-23 00:00:00+00:00,1728.23,1744.11,1721.2,1723.93,1148684
2020-12-24 00:00:00+00:00,1734.16,1742.41,1724.35,1729.0,465638
2020-12-28 00:00:00+00:00,1773.96,1787.0,1741.82,1744.91,1379642
2020-12-29 00:00:00+00:00,1757.76,1788.47,1755.11,1787.23,986287
2020-12-30 00:00:00+00:00,1736.25,1767.76,1728.0,1765.0,1051308
2020-12-31 00:00:00+00:00,1752.64,1757.5,1736.09,1737.27,1053479
2021-01-04 00:00:00+00:00,1726.13,1762.4899,1707.14,1760.0,1866195
2021-01-05 00:00:00+00:00,1740.05,1746.83,1716.9,1725.09,1017962
2021-01-06 00:00:00+00:00,1722.88,1743.965,1696.1014,1700.255,2329401
2021-01-07 00:00:00+00:00,1774.34,1777.82,1726.76,1726.76,2096829
2021-01-08 00:00:00+00:00,1797.83,1799.355,1761.22,1777.16,1774226
2021-01-11 00:00:00+00:00,1756.29,1784.38,1752.14,1777.02,1740618
2021-01-12 00:00:00+00:00,1737.43,1767.9,1716.375,1745.36,1460563
2021-01-13 00:00:00+00:00,1747.25,1756.39,1727.32,1727.32,1171590
2021-01-14 00:00:00+00:00,1730.92,1767.5499,1726.07,1748.87,1460617
2021-01-15 00:00:00+00:00,1727.62,1747.62,1711.71,1729.02,1572214
2021-01-19 00:00:00+00:00,1784.47,1803.84,1732.83,1743.0,2082951
