date,open,high,low,close,volume
2020-07-09 00:00:00+00:00,1509.93,1529.14,1495.59,1518.66,2092013
2020-07-10 00:00:00+00:00,1513.25,1541.34,1500.72,1539.01,1796063
2020-07-13 00:00:00+00:00,1549.94,1576.36,1506.56,1512.23,2147729
2020-07-14 00:00:00+00:00,1492.79,1522.8,1485.93,1520.86,1905405
2020-07-15 00:00:00+00:00,1523.23,1536.33,1497.83,1516.88,1551326
2020-07-16 00:00:00+00:00,1501.5,1515.91,1488.27,1514.92,1324228
2020-07-17 00:00:00+00:00,1516.91,1523.43,1498.1,1516.85,1713251
2020-07-20 00:00:00+00:00,1515.0,1569.01,1502.7,1563.84,1490634
2020-07-21 00:00:00+00:00,1585.03,1587.05,1552.62,1555.92,1328089
2020-07-22 00:00:00+00:00,1555.71,1566.98,1543.23,1564.85,1224100
2020-07-23 00:00:00+00:00,1565.93,1570.35,1508.59,1516.75,1695498
2020-07-24 00:00:00+00:00,1499.19,1515.4273,1487.59,1508.21,1495381
2020-07-27 00:00:00+00:00,1513.26,1537.56,1512.33,1529.43,1356185
2020-07-28 00:00:00+00:00,1525.0,1526.01,1500.52,1503.65,1545534
2020-07-29 00:00:00+00:00,1505.0,1533.33,1503.01,1523.51,1133773
2020-07-30 00:00:00+00:00,1497.97,1540.89,1495.17,1538.37,1802121
2020-07-31 00:00:00+00:00,1497.05,1505.02,1454.0,1487.95,4576382
2020-08-03 00:00:00+00:00,1491.0,1497.73,1471.72,1482.76,2276085
2020-08-04 00:00:00+00:00,1486.71,1493.11,1464.03,1473.3,1860609
2020-08-05 00:00:00+00:00,1476.82,1490.0,1471.215,1479.09,1457518
2020-08-06 00:00:00+00:00,1476.15,1506.27,1471.9,1504.95,1665261
2020-08-07 00:00:00+00:00,1509.04,1520.09,1486.27,1498.37,1386294
2020-08-10 00:00:00+00:00,1490.8,1507.15,1477.4901,1496.82,1027329
2020-08-11 00:00:00+00:00,1494.0,1510.44,1478.19,1480.54,1554853
2020-08-12 00:00:00+00:00,1487.1245,1511.67,1485.0,1507.24,1126560
2020-08-13 00:00:00+00:00,1508.21,1536.9744,1508.21,1516.65,1119711
2020-08-14 00:00:00+00:00,1513.61,1519.785,1499.0,1504.63,1097059
2020-08-17 00:00:00+00:00,1515.97,1523.78,1505.0,1516.24,998010
2020-08-18 00:00:00+00:00,1526.12,1557.37,1521.665,1555.78,1418850
2020-08-19 00:00:00+00:00,1552.49,1568.86,1540.0,1544.61,1523592
2020-08-20 00:00:00+00:00,1539.97,1580.17,1534.46,1576.25,1319131
2020-08-21 00:00:00+00:00,1571.8,1591.88,1562.31,1575.57,1742275
2020-08-24 00:00:00+00:00,1592.47,1608.78,1575.04,1585.15,1281893
2020-08-25 00:00:00+00:00,1580.1,1608.88,1577.88,1605.85,1257463
2020-08-26 00:00:00+00:00,1606.3,1652.79,1600.9754,1644.13,2609363
2020-08-27 00:00:00+00:00,1646.61,1647.99,1618.8137,1628.52,1567503
2020-08-28 00:00:00+00:00,1629.47,1641.35,1625.605,1639.43,1121195
2020-08-31 00:00:00+00:00,1643.57,1644.5,1625.33,1629.53,1321097
2020-09-01 00:00:00+00:00,1632.16,1659.22,1629.53,1655.08,1133766
2020-09-02 00:00:00+00:00,1668.01,1726.1022,1660.19,1717.39,2476072
2020-09-03 00:00:00+00:00,1699.52,1700.0,1607.71,1629.51,3186287
2020-09-04 00:00:00+00:00,1609.0,1634.99,1537.9701,1581.21,2792533
2020-09-08 00:00:00+00:00,1525.0,1555.55,1516.5,1523.6,2701586
2020-09-09 00:00:00+00:00,1548.9,1558.72,1525.17,1547.23,1962078
2020-09-10 00:00:00+00:00,1550.18,1573.66,1520.0,1526.05,1651194
2020-09-11 00:00:00+00:00,1528.15,1538.695,1493.02,1515.76,1535337
2020-09-14 00:00:00+00:00,1531.6471,1557.0,1505.11,1508.83,2133007
2020-09-15 00:00:00+00:00,1527.89,1550.99,1522.1,1535.12,1152055
2020-09-16 00:00:00+00:00,1542.48,1554.37,1511.59,1512.09,1107169
2020-09-17 00:00:00+00:00,1485.81,1498.66,1462.46,1487.04,2000356
2020-09-18 00:00:00+00:00,1488.3,1495.2,1431.62,1451.09,3152788
2020-09-21 00:00:00+00:00,1431.62,1440.06,1402.68,1430.14,2845405
2020-09-22 00:00:00+00:00,1450.32,1463.97,1429.495,1459.82,1697542
2020-09-23 00:00:00+00:00,1452.09,1453.08,1402.68,1409.39,1886299
2020-09-24 00:00:00+00:00,1402.68,1437.99,1402.15,1422.86,1727611
2020-09-25 00:00:00+00:00,1425.05,1445.94,1407.68,1439.06,1516677
2020-09-28 00:00:00+00:00,1471.99,1472.99,1446.28,1458.66,1539236
2020-09-29 00:00:00+00:00,1463.91,1472.0,1454.0,1466.02,1591112
2020-09-30 00:00:00+00:00,1460.935,1486.1975,1455.755,1465.6,2046170
2020-10-01 00:00:00+00:00,1483.6608,1495.07,1476.8,1487.9,1644221
2020-10-02 00:00:00+00:00,1459.63,1479.03,1447.35,1455.6,1561132
2020-10-05 00:00:00+00:00,1462.65,1484.7,1460.09,1482.83,1080058
2020-10-06 00:00:00+00:00,1475.5,1484.52,1445.01,1451.02,1304752
2020-10-07 00:00:00+00:00,1459.31,1468.97,1433.23,1459.14,1805448
2020-10-08 00:00:00+00:00,1465.45,1488.0275,1465.45,1483.43,1303802
2020-10-09 00:00:00+00:00,1492.86,1511.85,1487.0,1510.45,1648340
2020-10-12 00:00:00+00:00,1538.0,1588.42,1529.3,1564.59,2767164
2020-10-13 00:00:00+00:00,1577.01,1585.16,1558.63,1567.07,1953609
2020-10-14 00:00:00+00:00,1574.6,1583.85,1545.895,1563.44,1659228
2020-10-15 00:00:00+00:00,1544.5,1571.395,1541.1301,1555.47,1561485
2020-10-16 00:00:00+00:00,1561.83,1577.71,1557.66,1567.7,1710325
2020-10-19 00:00:00+00:00,1575.93,1583.925,1522.92,1529.95,1486652
2020-10-20 00:00:00+00:00,1523.11,1573.84,1520.5,1551.08,2085915
2020-10-21 00:00:00+00:00,1569.85,1615.14,1567.135,1585.99,3016053
2020-10-22 00:00:00+00:00,1585.0,1613.42,1577.48,1606.66,1525773
2020-10-23 00:00:00+00:00,1615.05,1634.12,1611.91,1632.98,1527402
