date,open,high,low,close,volume
2020-07-13 00:00:00+00:00,3251.06,3344.29,3068.39,3104.0,7722519
2020-07-14 00:00:00+00:00,3089.0,3127.38,2950.0,3084.0,7231956
2020-07-15 00:00:00+00:00,3080.23,3098.35,2973.18,3008.87,5789358
2020-07-16 00:00:00+00:00,2971.06,3032.0,2918.23,2999.9,6394284
2020-07-17 00:00:00+00:00,3009.0,3024.0,2948.45,2961.97,4716329
2020-07-20 00:00:00+00:00,3000.2,3201.36,2994.02,3196.84,7488703
2020-07-21 00:00:00+00:00,3232.49,3240.58,3105.72,3138.29,6075758
2020-07-22 00:00:00+00:00,3125.0,3149.9999,3065.26,3099.91,4104225
2020-07-23 00:00:00+00:00,3098.2713,3098.2713,2970.0,2986.55,5656906
2020-07-24 00:00:00+00:00,2930.0,3031.58,2888.0,3008.91,5632413
2020-07-27 00:00:00+00:00,3062.0,3098.0,3015.77,3055.21,4170492
2020-07-28 00:00:00+00:00,3054.27,3077.0926,2995.76,3000.33,3126651
2020-07-29 00:00:00+00:00,3030.99,3039.1592,2996.77,3033.53,2974060
2020-07-30 00:00:00+00:00,3014.0,3092.0,3005.0,3051.88,6128265
2020-07-31 00:00:00+00:00,3244.0,3246.82,3151.0,3164.68,8083369
2020-08-03 00:00:00+00:00,3180.51,3184.0,3104.0,3111.89,5074663
2020-08-04 00:00:00+00:00,3101.21,3167.24,3101.21,3138.83,4694294
2020-08-05 00:00:00+00:00,3143.77,3213.5859,3127.3,3205.03,3930025
2020-08-06 00:00:00+00:00,3194.36,3247.47,3165.43,3225.0,3940602
2020-08-07 00:00:00+00:00,3224.01,3240.81,3140.6726,3167.46,3936127
2020-08-10 00:00:00+00:00,3170.31,3172.51,3101.52,3148.16,3167274
2020-08-11 00:00:00+00:00,3113.2,3159.22,3073.0,3080.67,3718057
2020-08-12 00:00:00+00:00,3108.0,3174.385,3101.42,3162.24,3527229
2020-08-13 00:00:00+00:00,3182.99,3217.5211,3155.0,3161.02,3149043
2020-08-14 00:00:00+00:00,3178.18,3178.2357,3120.0,3148.02,2751723
2020-08-17 00:00:00+00:00,3173.12,3194.97,3154.1775,3182.41,2675890
2020-08-18 00:00:00+00:00,3212.0,3320.0,3205.8187,3312.49,5345974
2020-08-19 00:00:00+00:00,3303.01,3315.9,3256.0001,3260.48,4185137
2020-08-20 00:00:00+00:00,3252.0,3312.62,3238.0,3297.37,3332478
2020-08-21 00:00:00+00:00,3295.0,3314.3962,3275.39,3284.72,3575862
2020-08-24 00:00:00+00:00,3310.15,3380.315,3257.5608,3307.46,4666258
2020-08-25 00:00:00+00:00,3294.99,3357.4,3267.0,3346.49,3992842
2020-08-26 00:00:00+00:00,3351.11,3451.7387,3344.5675,3441.85,6508743
2020-08-27 00:00:00+00:00,3450.05,3453.0,3378.0,3400.0,4264795
2020-08-28 00:00:00+00:00,3423.0,3433.3699,3386.5,3401.8,2896978
2020-08-31 00:00:00+00:00,3408.99,3495.0,3405.0,3450.96,4185885
2020-09-01 00:00:00+00:00,3489.58,3513.87,3467.0,3499.12,3476407
2020-09-02 00:00:00+00:00,3547.0,3552.25,3486.685,3531.45,3931476
2020-09-03 00:00:00+00:00,3485.0,3488.41,3303.0,3368.0,8161113
2020-09-04 00:00:00+00:00,3318.0,3381.5,3111.13,3294.62,8781754
2020-09-08 00:00:00+00:00,3144.0,3250.845,3130.0,3149.84,6094205
2020-09-09 00:00:00+00:00,3202.99,3303.175,3185.0,3268.61,5188675
2020-09-10 00:00:00+00:00,3307.2188,3349.89,3170.55,3175.11,5330741
2020-09-11 00:00:00+00:00,3208.69,3217.3409,3083.98,3116.22,5093982
2020-09-14 00:00:00+00:00,3172.9372,3187.39,3096.0,3102.97,4529596
2020-09-15 00:00:00+00:00,3136.16,3175.02,3108.92,3156.13,4021535
2020-09-16 00:00:00+00:00,3179.99,3187.238,3074.15,3078.1,4531189
2020-09-17 00:00:00+00:00,3009.25,3029.432,2972.55,3008.73,6449050
2020-09-18 00:00:00+00:00,3031.74,3037.8,2905.54,2954.91,8892580
2020-09-21 00:00:00+00:00,2906.5,2962.0,2871.0,2960.47,6117925
2020-09-22 00:00:00+00:00,3033.835,3133.99,3000.2,3128.99,6948816
2020-09-23 00:00:00+00:00,3120.43,3126.999,2992.3759,2999.86,5652665
2020-09-24 00:00:00+00:00,2977.79,3069.3,2965.0,3019.79,5529392
2020-09-25 00:00:00+00:00,3054.86,3101.54,2999.0,3095.13,4615202
2020-09-28 00:00:00+00:00,3148.85,3175.04,3117.1684,3174.05,4224165
2020-09-29 00:00:00+00:00,3175.39,3188.26,3132.54,3144.88,3503398
2020-09-30 00:00:00+00:00,3141.14,3212.88,3133.99,3148.73,4896101
2020-10-01 00:00:00+00:00,3208.0,3224.0,3172.0,3221.26,4971922
2020-10-02 00:00:00+00:00,3153.63,3195.7965,3123.0,3125.0,5613098
2020-10-05 00:00:00+00:00,3145.84,3202.53,3140.85,3199.2,3775332
2020-10-06 00:00:00+00:00,3165.0,3182.0,3090.0,3099.96,5086857
2020-10-07 00:00:00+00:00,3135.0,3200.0,3132.385,3195.69,4309439
2020-10-08 00:00:00+00:00,3224.99,3233.2944,3174.99,3190.55,3174114
2020-10-09 00:00:00+00:00,3210.0,3288.99,3197.83,3286.65,4907871
2020-10-12 00:00:00+00:00,3349.94,3496.24,3339.55,3442.93,8364198
2020-10-13 00:00:00+00:00,3467.99,3492.38,3424.217,3443.63,5744697
2020-10-14 00:00:00+00:00,3447.0,3464.88,3340.0,3363.71,5828916
2020-10-15 00:00:00+00:00,3292.01,3355.88,3280.0,3338.65,5223448
2020-10-16 00:00:00+00:00,3363.23,3399.6606,3160.0,3272.71,6474353
2020-10-19 00:00:00+00:00,3299.61,3329.0,3192.735,3207.21,5223626
2020-10-20 00:00:00+00:00,3222.28,3266.0,3192.01,3217.01,4509678
2020-10-21 00:00:00+00:00,3212.5,3233.875,3160.0,3184.94,4592736
2020-10-22 00:00:00+00:00,3189.87,3198.75,3121.94,3176.4,4212005
2020-10-23 00:00:00+00:00,3191.0,3205.33,3140.0,3204.4,3466687
2020-10-26 00:00:00+00:00,3198.74,3282.9799,3153.3,3207.04,5901151
2020-10-27 00:00:00+00:00,3224.94,3291.66,3211.3,3286.33,4291047
2020-10-28 00:00:00+00:00,3249.3,3264.02,3162.47,3162.78,5588330
2020-10-29 00:00:00+00:00,3201.27,3257.25,3164.0,3211.01,6596529
2020-10-30 00:00:00+00:00,3157.75,3167.004,3019.0,3036.15,8396081
2020-11-02 00:00:00+00:00,3061.74,3079.705,2950.12,3004.48,7257350
2020-11-03 00:00:00+00:00,3018.53,3074.9,2980.98,3048.41,4897880
2020-11-04 00:00:00+00:00,3159.99,3244.85,3139.73,3241.16,6839041
2020-11-05 00:00:00+00:00,3319.97,3366.8,3288.88,3322.0,5789285
2020-11-06 00:00:00+00:00,3304.64,3322.0,3232.0,3311.37,4647330
2020-11-09 00:00:00+00:00,3231.03,3289.0,3112.1057,3143.74,7190406
2020-11-10 00:00:00+00:00,3095.02,3114.0,3019.4828,3035.02,6590956
2020-11-11 00:00:00+00:00,3061.78,3139.145,3050.0,3137.39,4366923
2020-11-12 00:00:00+00:00,3159.95,3175.88,3086.05,3110.28,4371208
2020-11-13 00:00:00+00:00,3122.0,3141.7227,3085.39,3128.81,3762587
2020-11-16 00:00:00+00:00,3093.2,3142.7,3072.685,3131.06,3808676
2020-11-17 00:00:00+00:00,3183.5445,3189.25,3135.26,3135.66,3444735
2020-11-18 00:00:00+00:00,3134.0,3140.0,3105.1,3105.46,2916836
2020-11-19 00:00:00+00:00,3105.31,3125.0,3080.92,3117.02,3010270
2020-11-20 00:00:00+00:00,3117.02,3132.89,3098.0456,3099.4,3380138
2020-11-23 00:00:00+00:00,3116.6986,3139.745,3065.46,3098.39,4708887
2020-11-24 00:00:00+00:00,3100.5,3134.25,3086.258,3118.06,3570889
2020-11-25 00:00:00+00:00,3141.87,3198.0,3140.26,3185.07,3790403
2020-11-27 00:00:00+00:00,3211.26,3216.19,3190.05,3195.34,2392867
2020-11-30 00:00:00+00:00,3208.48,3228.39,3125.55,3168.04,4063916
2020-12-01 00:00:00+00:00,3188.5,3248.95,3157.18,3220.08,4493554
2020-12-02 00:00:00+00:00,3221.65,3232.0,3173.2601,3203.53,3129304
2020-12-03 00:00:00+00:00,3205.46,3228.64,3181.31,3186.73,2892039
2020-12-04 00:00:00+00:00,3198.21,3198.21,3158.76,3162.58,2913611
2020-12-07 00:00:00+00:00,3156.48,3180.76,3141.69,3158.0,2751316
2020-12-08 00:00:00+00:00,3158.9,3184.13,3120.02,3177.29,3286303
2020-12-09 00:00:00+00:00,3167.89,3174.43,3088.0,3104.2,4100836
2020-12-10 00:00:00+00:00,3088.99,3142.1,3076.0,3101.49,3030186
2020-12-11 00:00:00+00:00,3096.66,3118.67,3072.82,3116.42,3064695
2020-12-14 00:00:00+00:00,3143.0,3190.47,3126.0,3156.97,4155794
2020-12-15 00:00:00+00:00,3181.01,3188.4999,3130.49,3165.12,3323686
2020-12-16 00:00:00+00:00,3176.01,3247.0,3163.68,3240.96,4427616
2020-12-17 00:00:00+00:00,3250.0,3263.51,3221.0,3236.08,3474347
2020-12-18 00:00:00+00:00,3243.99,3249.42,3171.6,3201.65,5995713
2020-12-21 00:00:00+00:00,3200.01,3226.9666,3166.0,3206.18,3836846
2020-12-22 00:00:00+00:00,3202.8434,3222.0,3180.08,3206.52,2381781
2020-12-23 00:00:00+00:00,3205.0,3210.13,3184.17,3185.27,2093787
2020-12-24 00:00:00+00:00,3193.9,3202.0,3169.0,3172.69,1451917
2020-12-28 00:00:00+00:00,3194.0,3304.0,3172.69,3283.96,5620728
2020-12-29 00:00:00+00:00,3309.94,3350.65,3281.223,3322.0,4872933
2020-12-30 00:00:00+00:00,3341.0,3342.1,3282.47,3285.85,3209310
2020-12-31 00:00:00+00:00,3275.0,3282.9219,3241.2,3256.93,2957206
2021-01-04 00:00:00+00:00,3270.0,3272.0,3144.02,3186.63,4411449
2021-01-05 00:00:00+00:00,3166.01,3223.38,3165.06,3218.51,2655548
2021-01-06 00:00:00+00:00,3146.48,3197.509,3131.16,3138.38,4394815
2021-01-07 00:00:00+00:00,3157.0,3208.542,3155.0,3162.16,3514545
2021-01-08 00:00:00+00:00,3180.0,3190.64,3142.2,3182.7,3537744
2021-01-11 00:00:00+00:00,3148.01,3156.3841,3110.0,3114.21,3669095
2021-01-12 00:00:00+00:00,3120.0,3142.1418,3086.0,3120.83,3418549
2021-01-13 00:00:00+00:00,3128.44,3189.95,3122.08,3165.89,3321244
2021-01-14 00:00:00+00:00,3167.52,3177.9999,3120.59,3127.47,3070919
2021-01-15 00:00:00+00:00,3123.02,3142.545,3095.17,3104.25,4243995
2021-01-19 00:00:00+00:00,3107.0,3145.0,3096.0,3120.76,3305142
2021-01-20 00:00:00+00:00,3181.99,3279.8,3175.0,3263.38,5309835
2021-01-21 00:00:00+00:00,3293.0,3348.55,3289.5675,3306.99,4945051
2021-01-22 00:00:00+00:00,3304.31,3321.91,3283.1644,3292.23,2821914
2021-01-25 00:00:00+00:00,3328.5,3363.89,3243.1463,3294.0,3749758
2021-01-26 00:00:00+00:00,3296.3559,3338.0,3282.87,3326.13,2955235
2021-01-27 00:00:00+00:00,3341.49,3346.52,3207.08,3232.58,4660158
