date,open,high,low,close,volume
2020-12-18 00:00:00+00:00,1746.1702,1748.36,1715.0,1726.22,4262837
2020-12-21 00:00:00+00:00,1709.13,1737.0,1694.0,1734.56,1698707
2020-12-22 00:00:00+00:00,1729.33,1732.6123,1705.78,1720.22,1018829
2020-12-23 00:00:00+00:00,1723.93,1744.11,1721.2,1728.23,1148684
2020-12-24 00:00:00+00:00,1729.0,1742.41,1724.35,1734.16,465638
2020-12-28 00:00:00+00:00,1744.91,1787.0,1741.82,1773.96,1379642
2020-12-29 00:00:00+00:00,1787.23,1788.47,1755.11,1757.76,986287
2020-12-30 00:00:00+00:00,1765.0,1767.76,1728.0,1736.25,1051308
2020-12-31 00:00:00+00:00,1737.27,1757.5,1736.09,1752.64,1053479
2021-01-04 00:00:00+00:00,1760.0,1762.4899,1707.14,1726.13,1866195
2021-01-05 00:00:00+00:00,1725.09,1746.83,1716.9,1740.05,1017962
2021-01-06 00:00:00+00:00,1700.255,1743.965,1696.1014,1722.88,2329401
2021-01-07 00:00:00+00:00,1726.76,1777.82,1726.76,1774.34,2096829
2021-01-08 00:00:00+00:00,1777.16,1799.355,1761.22,1797.83,1774226
2021-01-11 00:00:00+00:00,1777.02,1784.38,1752.14,1756.29,1740618
2021-01-12 00:00:00+00:00,1745.36,1767.9,1716.375,1737.43,1460563
2021-01-13 00:00:00+00:00,1727.32,1756.39,1727.32,1747.25,1171590
2021-01-14 00:00:00+00:00,1748.87,1767.5499,1726.07,1730.92,1460617
2021-01-15 00:00:00+00:00,1729.02,1747.62,1711.71,1727.62,1572214
2021-01-19 00:00:00+00:00,1743.0,1803.84,1732.83,1784.47,2082951
2021-01-20 00:00:00+00:00,1826.37,1899.7234,1819.51,1880.07,3207570
2021-01-21 00:00:00+00:00,1893.65,1932.08,1879.41,1884.15,2932973
2021-01-22 00:00:00+00:00,1891.46,1904.39,1876.495,1892.56,1637195
2021-01-25 00:00:00+00:00,1912.74,1921.82,1859.16,1894.28,2529346
2021-01-26 00:00:00+00:00,1885.99,1915.75,1876.13,1907.95,1573078
2021-01-27 00:00:00+00:00,1874.91,1880.47,1797.28,1818.94,4125631
2021-01-28 00:00:00+00:00,1831.0,1887.99,1831.0,1853.2,2763905
2021-01-29 00:00:00+00:00,1834.02,1847.535,1801.5601,1827.36,2226509
2021-02-01 00:00:00+00:00,1844.585,1915.54,1844.585,1893.07,2012603
2021-02-02 00:00:00+00:00,1913.13,1949.37,1906.37,1919.12,3108776
2021-02-03 00:00:00+00:00,2065.61,2106.6234,2013.55,2058.88,4894082
2021-02-04 00:00:00+00:00,2060.6156,2069.3,2035.1,2053.63,2429780
2021-02-05 00:00:00+00:00,2059.56,2095.94,2050.0,2088.83,1493256
2021-02-08 00:00:00+00:00,2100.0,2115.0,2063.35,2084.52,1441443
2021-02-09 00:00:00+00:00,2074.8,2098.51,2070.0,2075.39,1093053
2021-02-10 00:00:00+00:00,2083.14,2098.88,2052.24,2086.48,1252689
2021-02-11 00:00:00+00:00,2091.0,2094.0,2068.86,2088.75,1024029
2021-02-12 00:00:00+00:00,2079.77,2099.5,2073.57,2095.03,949525
2021-02-16 00:00:00+00:00,2091.75,2145.14,2091.75,2110.7,1550195
2021-02-17 00:00:00+00:00,2093.98,2122.4434,2088.35,2118.62,986524
2021-02-18 00:00:00+00:00,2105.0,2121.99,2093.33,2105.81,1128549
2021-02-19 00:00:00+00:00,2107.79,2118.58,2083.43,2088.81,1896939
2021-02-22 00:00:00+00:00,2053.6,2080.33,2048.0,2054.26,1458920
2021-02-23 00:00:00+00:00,2013.99,2072.5,1990.23,2060.12,1732899
2021-02-24 00:00:00+00:00,2030.04,2088.32,2027.53,2083.81,1130437
2021-02-25 00:00:00+00:00,2055.93,2083.0,2006.49,2015.95,2047513
2021-02-26 00:00:00+00:00,2029.95,2056.52,2001.01,2021.91,1978740
2021-03-01 00:00:00+00:00,2048.0,2076.23,2034.42,2069.66,1303089
2021-03-02 00:00:00+00:00,2064.84,2094.74,2056.67,2064.48,1278184
2021-03-03 00:00:00+00:00,2051.95,2075.99,1994.0,2011.41,1694645
2021-03-04 00:00:00+00:00,2014.869,2074.59,2005.43,2033.93,2460786
2021-03-05 00:00:00+00:00,2061.15,2106.2,2027.7773,2097.07,2654977
2021-03-08 00:00:00+00:00,2084.06,2113.74,2005.19,2007.5,1843371
2021-03-09 00:00:00+00:00,2049.75,2063.9153,2035.6,2040.36,1696031
2021-03-10 00:00:00+00:00,2061.4,2061.4,2019.33,2036.19,1355004
2021-03-11 00:00:00+00:00,2058.22,2111.27,2056.45,2100.54,1385130
2021-03-12 00:00:00+00:00,2076.41,2077.61,2032.42,2050.0,1690899
2021-03-15 00:00:00+00:00,2044.975,2054.99,2027.79,2054.44,1310741
2021-03-16 00:00:00+00:00,2065.99,2113.68,2059.29,2083.89,1595015
2021-03-17 00:00:00+00:00,2068.47,2099.0,2044.1218,2082.22,1319126
2021-03-18 00:00:00+00:00,2048.18,2068.746,2019.18,2021.34,1585648
2021-03-19 00:00:00+00:00,2029.73,2037.04,2002.93,2026.96,2303596
2021-03-22 00:00:00+00:00,2027.63,2048.34,2014.0,2030.69,1676771
2021-03-23 00:00:00+00:00,2039.95,2064.11,2028.0001,2041.33,1425456
2021-03-24 00:00:00+00:00,2051.76,2067.6,2029.0001,2032.53,1260853
2021-03-25 00:00:00+00:00,2029.05,2045.64,1996.09,2032.46,1780787
2021-03-26 00:00:00+00:00,2031.79,2039.385,2003.85,2024.73,1398875
2021-03-29 00:00:00+00:00,2022.16,2049.21,2005.45,2045.79,1324631
2021-03-30 00:00:00+00:00,2052.98,2062.67,2036.15,2046.47,1365856
2021-03-31 00:00:00+00:00,2054.4,2086.26,2047.0,2062.52,2128482
2021-04-01 00:00:00+00:00,2092.25,2135.75,2091.43,2129.78,1994005
2021-04-05 00:00:00+00:00,2147.15,2228.99,2145.205,2218.96,2425480
2021-04-06 00:00:00+00:00,2210.92,2228.0,2201.79,2209.26,1762039
2021-04-07 00:00:00+00:00,2213.1,2244.5,2213.1,2239.03,1206696
2021-04-08 00:00:00+00:00,2264.0,2271.7899,2243.01,2250.43,1433214
2021-04-09 00:00:00+00:00,2245.44,2273.97,2237.255,2270.67,1307265
2021-04-12 00:00:00+00:00,2254.12,2256.885,2227.82,2244.62,1251183
2021-04-13 00:00:00+00:00,2250.99,2263.47,2243.05,2254.43,1284078
2021-04-14 00:00:00+00:00,2267.43,2267.43,2236.015,2241.91,1050143
2021-04-15 00:00:00+00:00,2261.95,2296.0,2251.17,2285.25,1458749
2021-04-16 00:00:00+00:00,2289.24,2294.24,2270.92,2282.75,1314139
2021-04-19 00:00:00+00:00,2270.18,2304.09,2270.18,2289.76,1514470
2021-04-20 00:00:00+00:00,2297.49,2298.9999,2257.12,2279.01,1114416
2021-04-21 00:00:00+00:00,2272.05,2280.0,2244.82,2278.35,1160209
2021-04-22 00:00:00+00:00,2275.4,2288.8814,2240.32,2252.52,1207276
2021-04-23 00:00:00+00:00,2267.0,2306.1175,2261.25,2299.93,1455554
2021-04-26 00:00:00+00:00,2304.52,2324.53,2297.315,2309.93,1601892
2021-04-27 00:00:00+00:00,2317.6326,2318.45,2286.16,2290.98,2219280
2021-04-28 00:00:00+00:00,2392.4954,2431.38,2353.22,2359.04,4055340
2021-04-29 00:00:00+00:00,2389.23,2404.16,2373.85,2392.76,2061654
2021-04-30 00:00:00+00:00,2368.02,2381.85,2346.56,2353.5,2242838
2021-05-03 00:00:00+00:00,2364.91,2381.55,2335.5,2343.08,1412139
2021-05-04 00:00:00+00:00,2313.55,2324.9899,2256.68,2306.83,2240932
2021-05-05 00:00:00+00:00,2328.63,2335.0,2308.28,2314.77,1331809
2021-05-06 00:00:00+00:00,2306.33,2337.35,2293.0418,2337.35,1259523
